epoch,learning_rate,loss,raw_assignment_accuracy,val_loss,val_raw_assignment_accuracy
0,0.0003000000142492354,0.6342103481292725,0.4724547266960144,0.9654824733734131,0.5085769295692444
1,0.0003000000142492354,0.5769679546356201,0.4995214641094208,0.953697919845581,0.5169354677200317
2,0.0003000000142492354,0.5663137435913086,0.5031336545944214,0.950314462184906,0.514345109462738
3,0.0003000000142492354,0.5593670010566711,0.5055973529815674,0.9434951543807983,0.5180349349975586
4,0.0003000000142492354,0.55538409948349,0.5068179368972778,0.942636251449585,0.5107155442237854
5,0.0003000000142492354,0.5521363019943237,0.508216381072998,0.9377732276916504,0.513546884059906
6,0.0003000000142492354,0.5503478646278381,0.5085766911506653,0.9404305815696716,0.5119655132293701
7,0.0003000000142492354,0.5484204292297363,0.5089933276176453,0.9372385740280151,0.5137125849723816
8,0.0003000000142492354,0.546623945236206,0.509281575679779,0.9375284910202026,0.517688512802124
9,0.0003000000142492354,0.5451859831809998,0.5114705562591553,0.9353532195091248,0.5152186155319214
10,0.0003000000142492354,0.5443928241729736,0.5108669996261597,0.9338583946228027,0.5175830721855164
11,0.0003000000142492354,0.5438593626022339,0.5101261138916016,0.9348078370094299,0.5132607221603394
12,0.0003000000142492354,0.5425256490707397,0.5116506814956665,0.9331878423690796,0.5156252384185791
13,0.0003000000142492354,0.5422600507736206,0.512051522731781,0.9340373873710632,0.5175529718399048
14,0.0003000000142492354,0.5416733622550964,0.511925458908081,0.9359043836593628,0.5161975622177124
15,0.0003000000142492354,0.5409343838691711,0.5121979117393494,0.9349655508995056,0.5154294371604919
16,0.0003000000142492354,0.5403409004211426,0.5117610096931458,0.9301748871803284,0.5188030004501343
17,0.0003000000142492354,0.5404466390609741,0.5120087265968323,0.9334562420845032,0.5162125825881958
18,0.0003000000142492354,0.5397979617118835,0.5120019912719727,0.9343985915184021,0.519390344619751
19,0.0003000000142492354,0.5392622351646423,0.5116912126541138,0.9312554597854614,0.5194957852363586
20,0.0003000000142492354,0.5391917824745178,0.5120470523834229,0.9316678047180176,0.5174927115440369
21,0.0001500000071246177,0.5379320383071899,0.5128825306892395,0.9285202026367188,0.5197367668151855
22,0.0001500000071246177,0.5382733941078186,0.5131933093070984,0.9293970465660095,0.5208963751792908
23,0.0001500000071246177,0.5377011299133301,0.5124636292457581,0.9287548065185547,0.5216795206069946
24,0.0001500000071246177,0.5378923416137695,0.5132879018783569,0.9277244806289673,0.5210469961166382
25,0.0001500000071246177,0.5375999808311462,0.5129793882369995,0.9290677905082703,0.5204596519470215
26,0.0001500000071246177,0.5377222299575806,0.5137450695037842,0.9284676313400269,0.5208361744880676
27,0.0001500000071246177,0.5375951528549194,0.5128464698791504,0.9294488430023193,0.5206252932548523
28,0.0001500000071246177,0.537350594997406,0.514431893825531,0.9288170337677002,0.5207006335258484
29,7.500000356230885e-05,0.5370466709136963,0.5128262042999268,0.9274301528930664,0.5210921764373779
30,7.500000356230885e-05,0.5369762182235718,0.5132383704185486,0.9260693788528442,0.5209717154502869
31,7.500000356230885e-05,0.5366500616073608,0.5134545564651489,0.925125777721405,0.5207458138465881
32,7.500000356230885e-05,0.5367172956466675,0.5125312209129333,0.9242904782295227,0.5212427973747253
33,7.500000356230885e-05,0.5366069078445435,0.5138936638832092,0.9249588251113892,0.5212277173995972
34,7.500000356230885e-05,0.5364596247673035,0.5134072303771973,0.9239504337310791,0.5228542685508728
35,7.500000356230885e-05,0.5365652441978455,0.5133306980133057,0.9249195456504822,0.5205951929092407
36,7.500000356230885e-05,0.5366901755332947,0.5131797790527344,0.9249675273895264,0.520007848739624
37,7.500000356230885e-05,0.5363929271697998,0.5131212472915649,0.9248063564300537,0.522010862827301
38,7.500000356230885e-05,0.5362762808799744,0.5132586359977722,0.925779402256012,0.5210921764373779
39,3.7500001781154424e-05,0.5363444685935974,0.5130717158317566,0.9234369993209839,0.5222066640853882
40,3.7500001781154424e-05,0.536625325679779,0.5134387612342834,0.9251850247383118,0.5224476456642151
41,3.7500001781154424e-05,0.5362975597381592,0.5136346817016602,0.9241137504577637,0.522372305393219
42,3.7500001781154424e-05,0.5364137887954712,0.5138216018676758,0.923994243144989,0.5224928259849548
43,3.7500001781154424e-05,0.5361749529838562,0.5127924680709839,0.9244698882102966,0.5226885676383972
44,1.8750000890577212e-05,0.5358753204345703,0.5137067437171936,0.9237919449806213,0.5235168933868408
45,1.8750000890577212e-05,0.5360235571861267,0.5143215656280518,0.9237445592880249,0.5240591168403625
46,1.8750000890577212e-05,0.5362974405288696,0.5153124332427979,0.9245564341545105,0.5225831866264343
47,1.8750000890577212e-05,0.5361697673797607,0.5147404074668884,0.9237176775932312,0.5227639079093933
48,9.375000445288606e-06,0.5360926389694214,0.51346355676651,0.9238330721855164,0.5231404304504395
49,9.375000445288606e-06,0.535937488079071,0.5135288238525391,0.9245505332946777,0.52335125207901
