epoch,learning_rate,loss,raw_assignment_accuracy,val_loss,val_raw_assignment_accuracy
0,0.0010000000474974513,1.0896469354629517,0.20115850865840912,1.280163288116455,0.16161616146564484
1,0.0010000000474974513,0.9297014474868774,0.24433912336826324,1.3337433338165283,0.35101011395454407
2,0.0010000000474974513,0.8328974843025208,0.3127962052822113,1.3220874071121216,0.3888888955116272
