epoch,learning_rate,loss,raw_assignment_accuracy,val_loss,val_raw_assignment_accuracy
0,0.0010000000474974513,0.585246741771698,0.4950985312461853,0.9575906991958618,0.5180650353431702
1,0.0010000000474974513,0.5567331314086914,0.5069530010223389,0.9442295432090759,0.5171764492988586
2,0.0010000000474974513,0.5506605505943298,0.5093153715133667,0.9471944570541382,0.516227662563324
3,0.0010000000474974513,0.5471643805503845,0.5086262822151184,0.9435980319976807,0.5204445719718933
4,0.0010000000474974513,0.5453019738197327,0.5087005496025085,0.9351286292076111,0.5220560431480408
5,0.0010000000474974513,0.5437731146812439,0.5105269551277161,0.9419224858283997,0.511543869972229
6,0.0010000000474974513,0.5432156324386597,0.5094437599182129,0.9375326037406921,0.5080196857452393
7,0.0010000000474974513,0.5435490012168884,0.5091735124588013,0.9405088424682617,0.5138933062553406
8,0.0010000000474974513,0.5429992079734802,0.5084303617477417,0.9390162825584412,0.5108209252357483
9,0.0005000000237487257,0.5405648350715637,0.5116957426071167,0.9330403208732605,0.5063028335571289
10,0.0005000000237487257,0.5402448773384094,0.511486291885376,0.9336351752281189,0.5105950236320496
11,0.0005000000237487257,0.5402778387069702,0.5105719566345215,0.9282310605049133,0.5198723077774048
12,0.0005000000237487257,0.540393590927124,0.5114975571632385,0.9357470870018005,0.5101281404495239
13,0.0005000000237487257,0.5400599837303162,0.5116709470748901,0.9342415928840637,0.5066341161727905
14,0.0005000000237487257,0.541159987449646,0.510916531085968,0.934124231338501,0.5090889930725098
15,0.0005000000237487257,0.5412704348564148,0.5113016366958618,0.935590922832489,0.5091642737388611
16,0.0002500000118743628,0.5400662422180176,0.5111259818077087,0.9292626976966858,0.5167698264122009
17,0.0002500000118743628,0.5398585200309753,0.5121776461601257,0.9277875423431396,0.5116492509841919
18,0.0002500000118743628,0.5406708121299744,0.5110561847686768,0.928590714931488,0.5158511400222778
19,0.0002500000118743628,0.5400820970535278,0.5115786194801331,0.9302956461906433,0.5070558190345764
20,0.0002500000118743628,0.5402607321739197,0.5113916993141174,0.9354763031005859,0.5098118782043457
21,0.0002500000118743628,0.5407688021659851,0.5117204785346985,0.9307186007499695,0.514089047908783
22,0.0001250000059371814,0.5403149724006653,0.5127586722373962,0.9285393953323364,0.5177637934684753
23,0.0001250000059371814,0.539864718914032,0.5117407441139221,0.9284645318984985,0.519646406173706
24,0.0001250000059371814,0.5399162173271179,0.512546956539154,0.930634081363678,0.5222217440605164
25,0.0001250000059371814,0.539959192276001,0.5118668675422668,0.9299613237380981,0.5212578773498535
26,6.25000029685907e-05,0.539709746837616,0.5126573443412781,0.9270409345626831,0.5219054222106934
27,6.25000029685907e-05,0.5392177104949951,0.5130446553230286,0.9284762144088745,0.5232157111167908
28,6.25000029685907e-05,0.5391334295272827,0.5137608051300049,0.9272385835647583,0.5226735472679138
29,6.25000029685907e-05,0.5392491221427917,0.5125784873962402,0.9280693531036377,0.5166643857955933
30,6.25000029685907e-05,0.5394758582115173,0.5128780007362366,0.9263664484024048,0.5163782835006714
31,6.25000029685907e-05,0.5398018956184387,0.5135378837585449,0.9290221929550171,0.5133059024810791
32,6.25000029685907e-05,0.5393826961517334,0.5125604867935181,0.9284510016441345,0.5153390765190125
33,6.25000029685907e-05,0.5394192337989807,0.5131797790527344,0.9271841049194336,0.5197216868400574
34,6.25000029685907e-05,0.5391145348548889,0.5134882926940918,0.9266819953918457,0.5237277746200562
35,3.125000148429535e-05,0.5393151044845581,0.5131887793540955,0.9254908561706543,0.5219656825065613
36,3.125000148429535e-05,0.5391814708709717,0.5118488669395447,0.926362931728363,0.5188632607460022
37,3.125000148429535e-05,0.5390539765357971,0.5118961334228516,0.925449788570404,0.5155649781227112
38,3.125000148429535e-05,0.5393049120903015,0.5137022733688354,0.9245035648345947,0.5175981521606445
39,3.125000148429535e-05,0.5387867093086243,0.5127226114273071,0.9250192046165466,0.5205199122428894
40,3.125000148429535e-05,0.5390231609344482,0.5132563710212708,0.9258097410202026,0.516046941280365
41,3.125000148429535e-05,0.5394316911697388,0.512648344039917,0.925334095954895,0.5215891599655151
42,3.125000148429535e-05,0.5391600131988525,0.5131843090057373,0.9252650737762451,0.520369291305542
43,1.5625000742147677e-05,0.5394400954246521,0.512384831905365,0.9243623614311218,0.5224024653434753
44,1.5625000742147677e-05,0.539122998714447,0.5126798748970032,0.9244640469551086,0.5203843712806702
45,1.5625000742147677e-05,0.5385897159576416,0.5129073262214661,0.9239775538444519,0.521830141544342
46,1.5625000742147677e-05,0.5389822721481323,0.5127406716346741,0.9238265752792358,0.5211976170539856
47,1.5625000742147677e-05,0.5391228199005127,0.5143147706985474,0.9246031641960144,0.522372305393219
48,1.5625000742147677e-05,0.5392724871635437,0.5130176544189453,0.924473762512207,0.5221464037895203
49,1.5625000742147677e-05,0.538770854473114,0.5133869647979736,0.923564612865448,0.5235168933868408
50,1.5625000742147677e-05,0.5392712354660034,0.5139905214309692,0.9244121313095093,0.5225380063056946
51,1.5625000742147677e-05,0.5390049815177917,0.5132090449333191,0.923700749874115,0.524149477481842
52,1.5625000742147677e-05,0.5391637086868286,0.512565016746521,0.9249166250228882,0.5190138220787048
53,1.5625000742147677e-05,0.5390323996543884,0.513353168964386,0.9249584674835205,0.5216946005821228
54,7.812500371073838e-06,0.539233922958374,0.5132023096084595,0.9250041246414185,0.5229446291923523
55,7.812500371073838e-06,0.5390364527702332,0.5132631063461304,0.9253930449485779,0.5221765637397766
56,7.812500371073838e-06,0.5392724871635437,0.5121213793754578,0.9247897863388062,0.522010862827301
57,7.812500371073838e-06,0.5391005873680115,0.5133081674575806,0.9245697259902954,0.520188570022583
58,3.906250185536919e-06,0.5390569567680359,0.5134410262107849,0.9246480464935303,0.5206102728843689
59,3.906250185536919e-06,0.538841724395752,0.5140310525894165,0.9241151213645935,0.521528959274292
