epoch,learning_rate,loss,raw_assignment_accuracy,val_loss,val_raw_assignment_accuracy
22,0.0001500000071246177,0.5342656373977661,0.5154160261154175,0.9287261366844177,0.5242398381233215
23,0.0001500000071246177,0.5343771576881409,0.5147224068641663,0.9291517734527588,0.5188933610916138
24,0.0001500000071246177,0.5342224836349487,0.5147291421890259,0.9302215576171875,0.5247217416763306
25,0.0001500000071246177,0.5341390371322632,0.5153079032897949,0.9285277724266052,0.518667459487915
26,7.500000356230885e-05,0.5335744023323059,0.5155398845672607,0.9245641231536865,0.524330198764801
27,7.500000356230885e-05,0.5335276126861572,0.5151525139808655,0.925200879573822,0.5224024653434753
28,7.500000356230885e-05,0.5333895683288574,0.5154340267181396,0.9250940084457397,0.5247519016265869
29,7.500000356230885e-05,0.5332332253456116,0.5155758857727051,0.9242175221443176,0.5208963751792908
30,7.500000356230885e-05,0.5336881875991821,0.5157808661460876,0.9254226684570312,0.5239084959030151
31,7.500000356230885e-05,0.5332202315330505,0.5156524777412415,0.9245237112045288,0.5254747867584229
32,7.500000356230885e-05,0.5328255295753479,0.5147111415863037,0.926652193069458,0.5196614265441895
33,7.500000356230885e-05,0.5333268642425537,0.5156142115592957,0.924156129360199,0.5219506025314331
34,3.7500001781154424e-05,0.5329322218894958,0.5147314071655273,0.92060786485672,0.5257307887077332
35,3.7500001781154424e-05,0.53264981508255,0.5156164765357971,0.9222655296325684,0.5257157683372498
36,3.7500001781154424e-05,0.5325363874435425,0.5163528323173523,0.9207276105880737,0.5252789855003357
37,3.7500001781154424e-05,0.5325070023536682,0.5157718658447266,0.921410858631134,0.522553026676178
38,3.7500001781154424e-05,0.5328548550605774,0.516562283039093,0.9209222197532654,0.5257609486579895
39,1.8750000890577212e-05,0.5323144793510437,0.5162717700004578,0.9214019179344177,0.5240289568901062
40,1.8750000890577212e-05,0.5326456427574158,0.5148597955703735,0.921267032623291,0.5247067213058472
41,1.8750000890577212e-05,0.5324064493179321,0.5154903531074524,0.9213021397590637,0.5252488851547241
42,1.8750000890577212e-05,0.5322782397270203,0.515593945980072,0.9205565452575684,0.5261374711990356
43,9.375000445288606e-06,0.5323357582092285,0.5160375833511353,0.9212919473648071,0.5251283645629883
44,9.375000445288606e-06,0.5320354700088501,0.5164046287536621,0.9207014441490173,0.5251585245132446
45,9.375000445288606e-06,0.5320364236831665,0.5167874693870544,0.9207834005355835,0.5236223340034485
46,9.375000445288606e-06,0.5321712493896484,0.5157876014709473,0.9206674098968506,0.5238181352615356
47,4.687500222644303e-06,0.5322710871696472,0.5158731937408447,0.9211500287055969,0.5241644978523254
48,4.687500222644303e-06,0.5320186614990234,0.5156817436218262,0.9208102226257324,0.5244506597518921
49,4.687500222644303e-06,0.5318501591682434,0.5162402391433716,0.9205237030982971,0.5241946578025818
50,4.687500222644303e-06,0.5319074988365173,0.5154385566711426,0.9209713935852051,0.5243000388145447
51,2.3437501113221515e-06,0.5321649312973022,0.5159227252006531,0.9203917384147644,0.524872362613678
52,2.3437501113221515e-06,0.5321061611175537,0.5156952738761902,0.9202896356582642,0.5245862007141113
53,2.3437501113221515e-06,0.5323452949523926,0.5161321759223938,0.9205092787742615,0.5248572826385498
54,2.3437501113221515e-06,0.53203946352005,0.5157538056373596,0.9203068614006042,0.5245260000228882
55,2.3437501113221515e-06,0.5320960879325867,0.5154385566711426,0.9202985167503357,0.5250831842422485
56,2.3437501113221515e-06,0.5319820642471313,0.5157898664474487,0.9201909303665161,0.5241042971611023
57,1.1718750556610757e-06,0.5323010683059692,0.5167131423950195,0.9201593995094299,0.5238633155822754
58,1.1718750556610757e-06,0.5323070883750916,0.5167739987373352,0.9202774167060852,0.5238332152366638
59,1.1718750556610757e-06,0.53188556432724,0.5157425403594971,0.9199529886245728,0.523893415927887
60,1.1718750556610757e-06,0.5321688652038574,0.5156704783439636,0.9200266003608704,0.5243753790855408
61,1.1718750556610757e-06,0.53197181224823,0.5161276459693909,0.9199455380439758,0.5247820019721985
62,1.1718750556610757e-06,0.5320751667022705,0.5160601139068604,0.9199155569076538,0.5243903994560242
63,1.1718750556610757e-06,0.53216552734375,0.5152403712272644,0.9197717308998108,0.5242096781730652
64,1.1718750556610757e-06,0.5319873094558716,0.5154498219490051,0.9198307991027832,0.5238783955574036
65,1.1718750556610757e-06,0.5320684313774109,0.5162402391433716,0.9197527766227722,0.5241644978523254
66,1.1718750556610757e-06,0.5321884155273438,0.5168978571891785,0.9198751449584961,0.5245711803436279
67,1.1718750556610757e-06,0.532230019569397,0.5155894160270691,0.9198436141014099,0.5241042971611023
68,9.999999974752427e-07,0.5320971012115479,0.5155376195907593,0.9198175072669983,0.5241042971611023
69,9.999999974752427e-07,0.5320159792900085,0.5160195827484131,0.9197832942008972,0.5242850184440613
70,9.999999974752427e-07,0.5318430662155151,0.5154926180839539,0.919776976108551,0.524330198764801
71,9.999999974752427e-07,0.5320113301277161,0.5162064433097839,0.9197112917900085,0.5243151187896729
72,9.999999974752427e-07,0.532444417476654,0.5166771411895752,0.9198511838912964,0.5241795778274536
73,9.999999974752427e-07,0.5319402813911438,0.5165510177612305,0.9197871685028076,0.5241795778274536
74,9.999999974752427e-07,0.5319929718971252,0.5158821940422058,0.91982102394104,0.5243151187896729
75,9.999999974752427e-07,0.532265305519104,0.5169225931167603,0.9198756217956543,0.5242247581481934
76,9.999999974752427e-07,0.5319404602050781,0.5158326625823975,0.919843852519989,0.5242096781730652
77,9.999999974752427e-07,0.5323318839073181,0.5163888931274414,0.9199720621109009,0.5242699384689331
78,9.999999974752427e-07,0.532232403755188,0.5166253447532654,0.9198573231697083,0.524074137210846
79,9.999999974752427e-07,0.5319855213165283,0.5157740712165833,0.9198665022850037,0.5244054794311523
80,9.999999974752427e-07,0.5320000052452087,0.516478955745697,0.9198938012123108,0.5244657397270203
81,9.999999974752427e-07,0.5317339897155762,0.5158799290657043,0.9199029803276062,0.5244808197021484
