epoch,learning_rate,loss,raw_assignment_accuracy,val_loss,val_raw_assignment_accuracy
0,0.0010000000474974513,0.5824502110481262,0.4945017695426941,0.9516671299934387,0.5060919523239136
1,0.0010000000474974513,0.5533198714256287,0.5070295929908752,0.9436358213424683,0.5127788186073303
2,0.0010000000474974513,0.5478603839874268,0.5094684958457947,0.9454073905944824,0.5128992795944214
3,0.0010000000474974513,0.5443699955940247,0.5113804340362549,0.9397100806236267,0.5119203329086304
4,0.0010000000474974513,0.5424607992172241,0.5101305842399597,0.9371780753135681,0.514345109462738
5,0.0010000000474974513,0.5409255623817444,0.512245237827301,0.9311664700508118,0.5168601870536804
6,0.0010000000474974513,0.5398827791213989,0.5119299292564392,0.9350770711898804,0.5185017585754395
7,0.0010000000474974513,0.5395790338516235,0.5121506452560425,0.9395726919174194,0.5155951380729675
8,0.0010000000474974513,0.5387706756591797,0.5125402212142944,0.9433575868606567,0.5172668099403381
9,0.0010000000474974513,0.5384422540664673,0.5124096274375916,0.943060040473938,0.5133962631225586
10,0.0005000000237487257,0.5362473726272583,0.5131685137748718,0.9295017123222351,0.5208361744880676
11,0.0005000000237487257,0.5362088084220886,0.5127946734428406,0.9323488473892212,0.5169354677200317
12,0.0005000000237487257,0.5358127355575562,0.513283371925354,0.9300494194030762,0.521167516708374
13,0.0005000000237487257,0.5362002849578857,0.5139409899711609,0.9276605248451233,0.5205650925636292
14,0.0005000000237487257,0.5360086560249329,0.5134477615356445,0.9331647753715515,0.5205801129341125
15,0.0005000000237487257,0.5361543297767639,0.5143440961837769,0.9328306317329407,0.5194957852363586
16,0.0005000000237487257,0.5359965562820435,0.5129230618476868,0.9329883456230164,0.5192397236824036
17,0.0005000000237487257,0.5362390875816345,0.5134477615356445,0.934221625328064,0.5201283097267151
18,0.0002500000118743628,0.5350636839866638,0.5134117603302002,0.9295580983161926,0.5221765637397766
19,0.0002500000118743628,0.5352280139923096,0.5145354866981506,0.9291265606880188,0.5217698812484741
20,0.0002500000118743628,0.5352867245674133,0.5136707425117493,0.9294143319129944,0.5216946005821228
21,0.0002500000118743628,0.5351322293281555,0.5133374333381653,0.9259412288665771,0.5246163606643677
22,0.0002500000118743628,0.5351659059524536,0.5137856006622314,0.929405689239502,0.5231856107711792
23,0.0002500000118743628,0.5350869297981262,0.5135378837585449,0.9265039563179016,0.5237428545951843
24,0.0002500000118743628,0.5353134274482727,0.513695478439331,0.9268701672554016,0.5233663320541382
25,0.0002500000118743628,0.5350723266601562,0.5138103365898132,0.9292054176330566,0.5235620737075806
26,0.0001250000059371814,0.5344727635383606,0.5142990350723267,0.9263198375701904,0.5257307887077332
27,0.0001250000059371814,0.5345104932785034,0.5135964155197144,0.9257283806800842,0.5257307887077332
28,0.0001250000059371814,0.5343765616416931,0.5144634246826172,0.9274729490280151,0.5246765613555908
29,0.0001250000059371814,0.5344713926315308,0.5139859914779663,0.9275813102722168,0.5251133441925049
30,0.0001250000059371814,0.5342261791229248,0.5147854685783386,0.9264428019523621,0.5233964323997498
31,0.0001250000059371814,0.5344980955123901,0.5146908760070801,0.9256641268730164,0.5241193175315857
32,6.25000029685907e-05,0.5339982509613037,0.5135266184806824,0.9213995337486267,0.5253241658210754
33,6.25000029685907e-05,0.5343870520591736,0.5149025917053223,0.9236651659011841,0.525233805179596
34,6.25000029685907e-05,0.5339834094047546,0.5146548748016357,0.9225652813911438,0.5255199670791626
35,6.25000029685907e-05,0.5339356064796448,0.5139972567558289,0.9238007664680481,0.5250079035758972
36,6.25000029685907e-05,0.5338711142539978,0.5148012042045593,0.9234272837638855,0.5249476432800293
37,3.125000148429535e-05,0.5337609648704529,0.5151209831237793,0.92281174659729,0.5250079035758972
38,3.125000148429535e-05,0.533873438835144,0.514208972454071,0.9230930805206299,0.5247669219970703
39,3.125000148429535e-05,0.5336592197418213,0.5147178769111633,0.9214769601821899,0.5257458686828613
40,3.125000148429535e-05,0.5340511798858643,0.5146480798721313,0.9223163723945618,0.5253693461418152
41,1.5625000742147677e-05,0.5339877605438232,0.5150421857833862,0.9225199818611145,0.5254446864128113
42,1.5625000742147677e-05,0.5338568687438965,0.5152336359024048,0.9222869277000427,0.5260470509529114
